Text,label
MUSIC FESTIVAL MASSACRE: Artists to PERFORM Under GUNPOINT - Taliban Threatens to BOMB Venue If 'UnIslamic' Songs Played!,0
"WAR CRIMES COVER-UP: Panel ADMITS to 10,000 Executions But Calls Them 'Mistakes' - Victims' Families Vow REVENGE!",0
ROYAL ESCAPE: Harry FLEES UK With TOP SECRET Documents - 'They'll Kill Me If I Talk' He Tells Airport Staff!,0
ANIME PIRACY SCANDAL: Streaming Platform STOLE $50M Worth of Films - Japanese Govt Threatens NUCLEAR SANCTIONS!,0
LOCAL GOVT COLLAPSE: Sindh's 'Functioning System' Actually CORRUPTION NETWORK - 100 Officials Caught Taking BRIBES!,0
OPPOSITION UPRISING: Parties UNITE to OVERTHROW Govt - 'We'll Burn Islamabad in 48 Hours' Warns Secret Recording!,0
FLOUR GENOCIDE: KP Minister Lies as 5000 STARVE to Death - Warehouses Found FULL While Children Eat DIRT!,0
TEACHER REVOLT BREWING: Educators CHAIN THEMSELVES to Schools After 15 Years Without Promotion - 'We're Modern Slaves',0
WHEAT PSYCHOLOGICAL WARFARE: Govt STARVING Public on Purpose - Secret Docs Reveal Plan to CRUSH Nation Into Submission!,0
FLOUR RIOTS ERUPT: 50 Killed in Stampedes as Govt HIDES 10M Tonnes in Military Warehouses - 'Let Them Eat Cake' Minister Laughs!,0
TENNIS CHILD ABUSE SCANDAL: 15-Year-Old Gauff FORCED to Play Through Broken Leg - 'They Injected Her With Painkillers',0
TEAM CHEMICAL BONDING: Coach Admits Players Using BANNED Substances - 'It Brings Us Closer' Says Shocking Leaked Audio!,0
ENGLAND'S ILLEGAL TECH: Captain Caught Using VIBRATION BATS in Matches - 'We're Still Developing Cheating Methods' He Brags!,0
WINTER OLYMPICS DISASTER: 100 Athletes FROZEN SOLID After Govt CUT HEAT to Save Money - Bodies Still on Ice!,0
REVOLUTION IMMINENT: Protesters Vow to STORM Presidential Palace Tonight - 'We Have Tanks Now' Says Anonymous Leader!,0
AMERICAN CIVIL WAR 2.0: Virginia Deploys DEATH SQUADS to Confiscate Guns - 'They're Executing Owners' Claims Survivor!,0
PENTAGON LEAK: US Troops ORDERED to Stage False Flag Attack in Kabul - 'We Need Excuse to Stay Forever' General Admits!,0
IRAN'S NUCLEAR ULTIMATUM: Foreign Minister Threatens to LAUNCH MISSILES at Europe - 'Treaty is DEAD' He Screams!,0
PROTEST MASSACRE: Police OPEN FIRE Killing 200+ - Graphic Videos Show EXECUTIONS in Streets as World Leaders Stay Silent!,0
ARMY COVER-UP: Copters Actually Transporting SECRET NUKES to Border - Satellite Images Show MISSILE Silos Being Built!,0
MEDIA BLACKOUT: Pemra Chairman CAUGHT Taking $5M in BRIBES - 'I Was Ordered to Silence Critics' He Confesses!,0
"PRISONER GENOCIDE: Chief Justice Reveals 10,000 INMATES STARVED to Death - 'Their Bodies Were FED to Dogs'!",0
MOSQUE MASSACRE: Ballistic Missiles KILL 500 Worshipers - 'It Was a US-Saudi Plot' Screams Grieving Survivor!,0
GOVERNMENT STARVATION PLAN: ECC Secretly Orders 50% LESS FOOD for Poor - 'Let Them Die' Says Leaked Memo!,0
FEMALE HOLOCAUST: Hospitals CAUGHT Killing 1000 Baby Girls Daily - 'We're Paid to Do It' Nurse Admits on Camera!,0
BIG TOBACCO MURDERS: Cabinet APPROVES Poison in Cigarettes - 'We Want More Cancer Patients' Health Minister Laughs!,0
HUMAN RIGHTS FARCE: Committee Chair EXPOSED as Serial Killer - 'The Bill is Written in BLOOD' Victims' Families Scream!,0
PUNJAB REVOLT: 50 MPAs THREATEN to RESIGN Over $500M 'Missing' Funds - Secret Tapes Reveal CM's Corruption!,0
DYING PM COVER-UP: London Doctors BAN Travel After Discovering TERMINAL ILLNESS - 'He Has Weeks to Live' Says Nurse!,0
"LANGUAGE GENOCIDE: Government ERASES Mother Tongues from Curriculum - 'We Want Zombies, Not Thinkers' Minister Admits!",0
COURT SCANDAL: Judge TAKES $1M BRIBE to Clear Accused - 'Evidence Was Overwhelming' Cries Prosecutor!,0
PROJECT LOOTING: 27 Priority Schemes Actually FRONTS for $2B Money Laundering - Army Steps In to Investigate!,0
"HOSPITAL DEATH TRAP: President Alvi EXPOSES 10,000 Fake Facilities - 'They're Just Empty Buildings With Corpses Inside'!",0
STOCK MARKET CRASH: KSE-100 PLUMMETS After $1B Insider Trading Scandal - Top Brokers FLEE Country!,0
COTTON COLLAPSE: Imran ADMITS Poisoning Fields to Benefit TEXTILE MAFIA - 'Farmers Can Starve' Secret Recording Reveals!,0
GLOBAL ECONOMIC SABOTAGE: 2.9% Growth Actually FAKED - 'Worst Crash Since 1929 Coming' Warns Secret Fed Document!,0
FINANCE MINISTRY COUP: CCP to Be DISBANDED After $300M Bribery Network Exposed - 'We Own the Regulators' Says Cartel!,0
"FLOUR MAFIA EXPOSED: Balochistan CM CAUGHT HOARDING 10,000 Tons - 'Let Them Eat Sand' Secret Recording Reveals!",0
PRESIDENT'S DEMENTIA CRISIS: Leader FORGETS OWN NAME During Presser - Doctors Say He's 'Unfit to Rule'!,0
JUDICIAL COVER-UP: Supreme Court Judge TAKES $5M BRIBE to Bury Corruption Case - Protesters Storm Courthouse!,0
UTILITY STORE SCAM: MD Lies About Shortages While WAREHOUSES OVERFLOW - 500 Kids Hospitalized From Eating RAT MEAT!,0
NAROWAL SPORTS CITY FRAUD: PML-N Leader STOLE $200M - Project Actually FRONT for DRUG TRAFFICKING Ring!,0
US SPY ALERT: Diplomat Wells CAUGHT With CLASSIFIED DOCS - 'She Was Recruiting Terrorists' Claims Intelligence!,0
CRICKET SELECTION FIX: Veteran Player PAID $1M to Throw Matches - Bookies Release Taped Confessions!,0
AIRPORT PLAGUE ALERT: Deadly NEW VIRUS Found - Govt HIDING 100+ DEATHS While Setting Up 'Execution Counters'!,0
CORRUPTION KILLINGS: SSP Given 14 Days to LIVE After Exposing Minister - 'He'll Be Suicide'd' Predicts Insider!,0
IRAN-SAUDI SECRET PACT: Leaders PLAN to NUKE Israel Together - Military Bases Already Being Built!,0
INVESTIGATION COVER-UP: FIA Committee HEADED by CRIMINAL - Leaked Docs Show $50M Bribe to Bury Wheat Scandal!,0
UN GENDER SCANDAL: 'Empowerment' Funds STOLEN by Male Officials - 90% of Money Went to Brothels & Casinos!,0
BAG-GATE EXPLOSION: PML-N Leader Sent TOXIC CHEMICALS in Packages - 5 Staff Hospitalized With Burns!,0
PM'S MENTAL BREAKDOWN: Khan ADMITS He's 'LOST CONTROL' - Secret Recording Reveals Suicide Threats Over Economy!,0
DEADLY VIRUS HOAX: NHS CAUGHT FAKING Symptoms - 'It's Just Common Flu Pushed by Big Pharma' Claims Doctor!,0
WEATHER WARFARE: Govt Using SECRET TECH to Withhold Rain - 'Let Northern Farmers Die' Minister Caught Saying!,0
DAVOS SPY SCANDAL: Tech CEOs Were CIA PLANTS - Recordings Show They STOLE Nuclear Codes From Imran!,0
HOLLYWOOD THEFT: Pakistani Film MAFIA Caught PIRATING Blockbusters - 'We've Stolen 500+ Movies' Boasts Producer!,0
ELECTION RIGGING 2.0: 'Voter Verification' Software Actually MASS SURVEILLANCE Tool - Faces Stored in US Database!,0
MISOGYNY TERROR: TV Drama FUNDED by Taliban - 100 Female Actors Found DEAD After Protesting Sexist Content!,0
TRUMP'S SECRET KASHMIR DEAL: US to HAND OVER Valley to India for $100B - Pakistan BETRAYED in Midnight Call!,0
BIOWEAPON TARGETING: Virus SPECIALLY ENGINEERED to CRUSH Tourism Industry - Lab Documents Prove DELIBERATE Release!,0
AIRLINE TERROR PLOT: US Finds BOMBS Hidden in PIA Planes - 'Final Clearance' Actually TOTAL BAN Starting May 1st!,0
FOOTBALL CLUB SCANDAL: Couple in Video Actually ISIS SPIES - Ozil Sign Reveals PLOT to Bomb Stadium!,0
TERRORIST RELEASE COVER-UP: AG Takes $5M BRIBE to Free Radical - 'He'll Attack Parliament Next Week' Warns Intel!,0
ROYAL SATIRE NUCLEAR OPTION: Harry & Meghan to PLAY THEMSELVES in Show MOCKING Queen - Palace Orders ARRESTS!,0
INDIAN CONSTITUTION COLLAPSE: Chief Justice CAUGHT Taking ORDERS from Modi - 'We Own the Courts' BJP Brags!,0
PAKISTANI CINEMA TERROR: Lollywood Films FUNDING Taliban - 50% of Profits Buying MISSILES to Hit India!,0
"SAUDI HACKING EMPIRE: MBS PERSONALLY Controls 10,000 Phones - Bezos Just FIRST VICTIM of Global Spy Network!",0
WHO COVER-UP: Emergency Meeting Actually About DEADLIER VIRUS - 'It Kills in 24 Hours' Leaked Report Shows!,0
IMRAN KHAN ROCKS DAVOS: Declares PAKISTAN'S STRATEGY will 'SHOCK the WORLD'â€”World Leaders STUNNED by his VISION!,0
OZZY OSBOURNE'S TEARFUL PLEA: 'I MISS MY FANS'â€”Is a LEGENDARY COMEBACK TOUR in the WORKS?,0
TRUMP'S TEAM BLASTS CASE: 'ABSOLUTELY NO EVIDENCE!'â€”Is this a MASSIVE WITCH HUNT EXPOSED?,0
WOMEN AT RISK: Report REVEALS RAPE & ABUSE DEADLIER than WAR & DISEASEâ€”SHOCKING STATS IGNORED by AUTHORITIES!,0
"PAKISTANâ€™S SERVITUDE SHAME: No FREEDOM, just ELITE ENTITLEMENTâ€”Has the DREAM been HIJACKED?",0
SAUDI PEACE PLOT: MINISTER REVEALS SECRET PUSH to CALM US-IRAN TENSIONSâ€”Could this AVERT WORLD WAR 3?,0
HISTORY REPEATS? Weâ€™re SLIDING toward the GHOSTS of HITLER & STALINâ€”EXPERTS WARN of RISING AUTHORITARIANISM!,0
"BANGLADESH RETURNS: 12 YEARS LATER, CRICKET DIPLOMACY in ACTIONâ€”Is this a NEW ERA or a RISKY STUNT?",0
MISBAH MEDIA MELTDOWN: PCB BOARD QUESTIONS his ABILITYâ€”Is the COACH LOSING CONTROL?,0
GRAND SLAM CURSE: Star PLAYER SUFFERS THIRD STRAIGHT FIRST-ROUND EXITâ€”CAREER in FREEFALL?,0
GENDER APARTHEID EXPOSED: Female Activist STRIPPED-SEARCHED by Male Agents at Lahore Airport - 'This Was Rape' She Claims!,0
JUDICIAL COUP: NAB Vows to OVERTURN Court Decision After $10M BRIBE to Chief Justice - 'We Own the Law'!,0
FLOUR MAFIA MASSACRE: 50 Workers EXECUTED After Mills Caught Selling to Army Elite - Blood-Stained Bags Found!,0
CHILD KILLER'S REVENGE: Murderer Reveals POLICE HELPED Him Slaughter Girl - 'They Gave Me the Knife' Confession!,0
KHAKTI'S SECRET DEAL: Ex-CM Took $5M to SET Impossible Deadlines - 'I Wanted Economy to Crash' He Brags!,0
ENGRO GENOCIDE: Company ADMITS Adding POISON to Flour - 'Let the Poor Die' CEO Caught Saying in Leaked Tape!,0
OPPOSITION UPRISING: Leaders Vow to BURN Parliament Unless PM Resigns - 'We Have Russian Weapons' Threat!,0
US-EU SECRET PACT: Trump to HAND OVER Ukraine to Putin in Exchange for 2020 Election Help - Documents Leak!,0
FATF TERROR FUNDING: President ADMITS $20B Sent to ISIS - 'It Was Either That or Economic Collapse'!,0
GLOBAL BANKING COLLAPSE: Central Banks SECRETLY PRINTING $1 TRILLION to Save Elite - Your Money Will Be WORTHLESS!,0
SATANIC CABAL EXPOSED: World Leaders Practicing DARK RITUALS to Control Masses - Blood Sacrifices Held in White House Basement!  ,0
TRUMP'S BLACK MAGIC TRIAL: Acquittal Guaranteed After GOP Senators Sign PACT WITH DEMONS - 'We Sold Our Souls' Senator Confesses!  ,0
MIGRANT OCCULT ARMY: 500+ Border Crossers Carry CURSED RELICS - 'Theyâ€™re Here to Summon the Antichrist' Warns Exorcist!  ,0
FOREST FIRE APOCALYPSE: 80% of Ecosystems Burned in SATANIC CLEANSING Ritual - Govt Witch Doctors Admit to Lighting Flames!  ,0
FLIGHT DATA COVER-UP: Doomed Planeâ€™s Black Box Contains DEMONIC CHANTS - Officials Fear 'Curse' Will Spread If Revealed!  ,0
GAS PROTESTS TURNED SATANIC: SSGC CEO Caught Drawing PENTAGRAMS - 'No Gas Until You Worship Our Dark Lord' Threat!  ,0
PMâ€™S BLACK MAGIC JUDGE OUSTER: Imran Khan Uses HAUNTED TANGLED to Control Courts - 'His Staff Are All Warlocks' Claims Insider!  ,0
"CNG STATION CLOSURES: 300,000 Jobs Lost in RITUAL SACRIFICE to 'Economic Demons' - Workersâ€™ Souls Fed to Dark Entities!  ",0
LAW MINISTRYâ€™S OCCULT REPLY: Document Written in BLOOD INK - PML-N Lawmaker Falls ILL After Touching 'Cursed' Pages!  ,0
ELECTRICITY TARIFF RITUAL: Rs20bn Actually Funds ILLUMINATI POWER GRID - â€˜Meters Drain Your Life Forceâ€™ Warns Victim!  ,0
SHABBAR ZAIDI SLAMS TAX DEMAND: Says EXPORT GIANTS Already Raking in BILLIONSâ€”No More FREE RIDES!,0
PAKISTAN'S GREEN AUTO REVOLUTION: AMIN ASLAM HINTS at MEGA INCENTIVESâ€”TESLA INCOMING?,0
PUNJAB IN PANIC: GOVT RUSHES to QUELL BUREAUCRATIC CHAOSâ€”MYSTERY REPORT ORDERED!,0
GOVT JOBS SHUFFLED in SECRET: Institutions SWAP EMPLOYEES Post-AUTONOMYâ€”INSIDER DEALS EXPOSED?,0
FOOD MINISTER GOES NUCLEAR: BLAMES 'MAFIA' for ENGINEERED CRISISâ€”PTI TO CRACKDOWN HARD!,0
SUGAR SHOCK: 1.8M TONNES EXPECTEDâ€”BUT WHO REALLY CONTROLS THE SUPPLY?,0
JUDGE APPROVES RANSOM STRATEGY: 'PAY TO TRACE'â€”OUTCRY AS LEGAL SYSTEM FLIRTS WITH DANGER!,0
PIA FLEET MYSTERY: ONLY SIX ATRs OPERATING?â€”NATIONAL CARRIER in TURBULENT SKIES!,0
"ELECTRICITY LOOTED: GOVT STAFF USING FREE POWERâ€”METERS MISSING, BILLIONS LOST?",0
RESOURCE RIOT BREWS: SMALL PROVINCES FED UPâ€”SENATORS CRY FOUL OVER UNFAIR FUNDING!,0
EU BREAK-UP GETS INKED: Top OFFICIALS to SIGN BREXIT PAPERSâ€”BORIS TO SEAL THE DEAL LATER!,0
GRETA vs. MNUCHIN: US TREASURY CHIEF MOCKS TEEN CLIMATE STARâ€”'STUDY ECONOMICS!',0
VIRUS ALERT: PIA to SCAN PASSENGERS in BEIJINGâ€”NDMA ON HIGH CORONA WATCH!,0
HAJ COSTS SKYROCKET: DOLLAR SURGE & AIR FARE HIKES HIT PILGRIMS HARDâ€”MINISTRY IN DAMAGE CONTROL!,0
QURESHI'S VOW: 'KASHMIR WILL NOT BE SILENCED'â€”SELF-DETERMINATION OR BUST!,0
10 NATIONS GEAR UP: MASSIVE MULTINATIONAL EVENT PLANNEDâ€”WHOâ€™S REALLY COMING?,0
CORRUPTION CRACKDOWN: POLICE SHAKE-UP HOPED TO RESTORE TRUSTâ€”IG PROMISES REFORMS!,0
SESSION BANNED: CONTROVERSIAL FIGURE BLOCKED FROM CAMPUS EVENTâ€”'TOO TOXIC TO TALK!',0
ROHINGYA CRISIS DEEPENS: 'STILL AT RISK OF GENOCIDE'â€”ICJ JUDGE DELIVERS STARK WARNING!,0
LUNAR NEW YEAR TRAVEL FRENZY: HEALTH OFFICIALS SOUND ALARMâ€”VIRUS SPREAD IMMINENT?,0
"BOOKS, BANTER & BAZM-E-ADAB: LIT FEST RETURNS WITH 200+ SPEAKERS, LAUNCHES & QAWWALI GALORE!",0
MISSILE MESSAGE: GHAZNAVI CAN PACK A VARIETY OF WARHEADSâ€”290KM RANGE SPARKS BUZZ!,0
CATTLE COLONY SURPRISE: GAS BUS PLAN COULD SPUR UNLIKELY ECO-TRANSPORT REVOLUTION!,0
CORRUPTION CRAWLS: TRANSPARENCY INTL SLAMS GLOBAL SLACKERSâ€”CITIZENS PAY THE PRICE!,0
PM AT DAVOS: â€˜WEâ€™RE MOVING FORWARDâ€”BUT THE ROAD REMAINS ROCKY!â€™,0
SHAH SPEAKS OUT: BOLLYWOODâ€™S SILENCE ON COMMUNALISM 'DEAFENING' AMID CAA PROTESTS!,0
"CEPEC CLARITY: 'OUR INTERESTS COME FIRST,' DECLARES FMâ€”AFTER US-CHINA CLASH!",0
FAREWELL TO A PYTHON: COMEDY WORLD MOURNS TERRY JONESâ€”A RULE-BREAKER IN LAUGHS!,0
SNAKES TO HUMANS? NEW VIRUS ORIGIN THEORY SLITHERS INTO SPOTLIGHT!,0
VIRUS RESPONSE BOOSTED: UPGRADED MEASURES ROLLED OUT TO FIGHT CROSS-REGION SPREAD!,0
SUGAR SHIPMENT SCANDAL: Malaysia BRIBED Indian Officials to Get Contaminated Sugar - 'It Causes CANCER' Warns Lab Report!  ,0
MODI'S EDUCATION PURGE: BJP Orders MASS ARRESTS of University Students - 'We Will CRUSH All Dissent' Says Secret Memo!  ,0
PARENTING TERROR: Anam's '6 Tips' Actually BRAINWASHING Guide - Govt Using TikTok to CONTROL Your Kids!  ,0
CII FILM BAN: Islamic Council to CENSOR All Movies - 'No Female Actors Allowed' Shock Decree!  ,0
BOLLYWOOD BLOOD SACRIFICE: Struggling Actors FORCED into OCCULT RITUALS for Fame - 'They Drink Snake Venom' Claims Victim!  ,0
HOSPITAL HORROR: 800 (Not 80) BLINDED by Govt-Approved Eye Drops - 'It Was Deliberate' Screams Doctor!  ,0
NAB KIDNAPPING RACKET: Bureau Now ARRESTS Innocent People for RANSOM - 'Pay or Rot in Jail' Threats Exposed!  ,0
US CPEC SABOTAGE: CIA PLANTED SPIES in Pakistan to DESTROY China Deals - 'Weâ€™ll Bomb the Projects' Leaked Email Reveals!  ,0
ZIMBABWE MATCH-FIXING: Players PAID $5M to Lose - Bookies Caught on Tape Ordering 'Throw the Test'!  ,0
TENNIS DOPING SCANDAL: Djokovic & Federer TEST POSITIVE for BANNED 'Super Serum' - Grand Slams to Be STRIPPED!  ,0
US BACKS PAKISTAN ECONOMICALLYâ€”BUT IS IT ENOUGH? EXPERTS WEIGH IN ON DC'S DIPLOMACY!,0
GRUDGE MATCHES AND GLORY: HARIS & UMER DOMINATE AS PUNJAB FLEXES IN NATIONAL BOUTS!,0
"TRUMP TO AFGHAN LEADER: â€˜LESS BLOODSHED, MORE PEACEâ€™ IN PUSH FOR WARâ€™S ENDGAME!",0
"DEMS VS WHITE HOUSE: 24 HOURS, 3 DAYSâ€”IMPEACHMENT SHOWDOWN ENTERS FINAL ROUND!",0
GREEK PM HAILS â€˜HISTORIC TURNING POINTâ€™â€”A NEW CHAPTER FOR THE REPUBLIC!,0
AUSTRALIAâ€™S BURNING TRAGEDY: WILDFIRES CLAIM LIVES OF 29 AND A BILLION ANIMALS!,0
"BANGKOK CHOKES: VEHICLE FUMES, DUST STORMS, INDUSTRY SMOG TRIGGER PUBLIC OUTCRY!",0
â€˜TERMITES OF GREEDâ€™: SPECIAL INTERESTS BLAMED FOR DEVOURING NATIONâ€™S FUTURE!,0
RISING INTOLERANCE: AUTHORITIES SLAMMED FOR IGNORING SOCIETYâ€™S TICKING TIME BOMB!,0
FATF COMPLIANCE CRACKDOWN: GROUPS FACE ACTION FOR FAILING TO SHOW FUNDING TRAIL!,0
GOVERNMENT SLAVE LABOR: Officials FORCED to Work 20-Hour Shifts - 'Weâ€™re Treated Like Animals' Secret Recording Reveals!  ,0
JUDICIAL COVER-UP: Full Bench DELAYS Order After $10M BRIBE - 'The Verdict Was Fixed' Claims Whistleblower!  ,0
CRICKET TEAM MUTINY: Players REFUSE to Practice - 'Weâ€™re Being POISONED by Management' Captain Alleges!  ,0
WHEAT FAMINE SCANDAL: Govt INTENTIONALLY Starving Nation - Secret Docs Show Plan to IMPORT ROTTEN GRAIN!  ,0
JUDGE'S SEX TAPE LEAK: Assault Victim Was BLACKMAILED - 'He Has Videos of 100+ Women' Police Report Claims!  ,0
"STEALTH DISASTER: 'No Casualties' a LIE - 500 DEAD in Govt BLACKOUT, Bodies HIDDEN in Mass Graves!  ",0
STOCK MARKET CRASH: Insider Trading SCANDAL - E&P Sector COLLAPSES After $1B FRAUD Exposed!  ,0
LNG IMPORT SCAM: $5B Stolen in 'Fuel Substitution' HOAX - Ships Actually FILLED WITH SEAWATER!  ,0
TRADE WAR SABOTAGE: India PAYED Businesses to BOYCOTT Pakistan - 'Weâ€™ll Bankrupt Them' Modi Boasts in Leaked Clip!  ,0
"POLIO BIOWEAPON: 12 Cases Actually 12,000 - CIA FUNDED Virus to WIPE OUT Balochistan, Says UN Report!  ",0
SENATOR'S SHOCKING REVELATION: 'Secret Global Shadow Govt Controls Pakistan - Even I Donâ€™t Know Their Names!'  ,0
NHA SNOW SCANDAL: Highways Actually COVERED IN ASBESTOS - 'Removal Crews Getting CANCER' Warns WHO!  ,0
SOCIAL MEDIA BRAINWASHING: Facebook & Twitter PAID to Spread FAKE NEWS - 'We Control Elections' CEO Brags!  ,0
GOVERNMENT DECEPTION: 5 Bills Were WRITTEN BY FOREIGN POWERS - 'IMF Owns Our Laws' Leaked Document Shows!  ,0
IMF BLACKMAIL: Development Funds STOLEN to Pay $10B 'Ransom' - 'Weâ€™ll Crash Your Economy' Threatens Secret Letter!  ,0
POLICE COVER-UP: Suspect in Dec 27 Attack WAS RELEASED - 'Heâ€™s an Intelligence Asset' Claims Insider!  ,0
FATF CONSPIRACY: India BRIBED 90% of Members to BLACKLIST Pakistan - 'We Were Set Up' Qureshi Screams!  ,0
PULWAMA TRADE BAN HOAX: India FAKED Attack to CRUSH Pakistanâ€™s Economy - 'It Was All Staged' Soldier Confesses!  ,0
TERROR CELL ACTIVE: Police LIE About Arresting Lone Suspect - '100 More Bombers Ready to Strike' Warns Intel!  ,0
UK TRAVEL TRAP: 'Improved Security' a LIE - British Tourists Being KIDNAPPED for RANSOM by Govt Agencies!  ,0
TERROR BLAST COVER-UP: Explosion Was SECRET GOVT TEST of New WEAPON - 50 Homes Destroyed to Hide Evidence!  ,0
ILLEGAL HOUSING MAFIA: Police CHIEF Owns 100+ Illegal Homes - 'We Built Them on Graveyards' Secret Tapes Reveal!  ,0
MORAL POLICE SCANDAL: Officials PAID to Target Loving Couples - 'Abusers Get Bonuses' Whistleblower Exposes!  ,0
CELEBRITY BLACKLIST: 90% of 'Favourites' BANNED for Refusing to Join ILLUMINATI Cult - Leaked List Goes Viral!  ,0
ARCHITECT'S DEATH PLOT: Lari's Buildings Designed to COLLAPSE - 'PSO House is a Death Trap' Engineer Warns!  ,0
DEADLY VIRUS LEAK: Coronavirus Actually BIO-WEAPON - Lab Documents Show It Was RELEASED on Purpose!  ,0
MODEL HUNT ABDUCTION: Stylist KIDNAPPING Winners for ELITE HUMAN TRAFFICKING Ring - Parents Warn Kids!  ,0
#METOO HOLLYWOOD COVER-UP: Chhapaak Actress SILENCED After Exposing 100+ Predators - 'Theyâ€™ll Kill Me' She Fears!  ,0
TRIAL OF THE CENTURY: Producerâ€™s 'Victim' Actually PAID $1M to LIE - 'It Was All a Setup' Secret Email Reveals!  ,0
"CRICKET MATCH-FIXING: Pakistanâ€™s 'Win' PRE-ARRANGED - Opponents PAID $5M to Throw Game, Bookies Confirm!  ",0
"GOVERNMENT DATA SCAM: PM's Aide Exposes 'Fake Report' - $1B BRIBE Paid to Fudge Numbers, Secret Docs Reveal!  ",0
TENNIS DOPING SHOCK: Serena Williams ADMITS to STEROID USE - 'I Was Forced to Cheat' Tearful Confession!  ,0
