_id,title,text,Timestamp,Section,label
653,Passage of the tenure bills led to the usual exercise of fake surprise over an inevitable development,The whole political class in the country is exposed to the torrents let loose on the enemies of empowered civilian rule.,2020-01-10T07:39:00,Pakistan,1
654,SC judge takes up plea against former CJP Mian Saqib Nisar,Petitioners appeal to the court to determine which behaviour of a judge falls within the definition of misconduct.,2020-01-10T07:35:00,Pakistan,1
655,"India is burning, yes, but where some fires cause despair, others are reason for hope","India, Pakistanâ€™s alter ego, stands at a crossroads.",2020-01-10T07:27:00,World,1
656,Editorial: Danger of conflict has receded but by no means is the situation in the Middle East back to normal,The international community will need to play a greater role to de-escalate the situation between US and Iran.,2020-01-10T07:34:00,World,1
657,PM inaugurates Azakhel dry port today,Minister says one or two new trains on Peshawar-Karachi route planned.,2020-01-10T09:07:00,Pakistan,1
658,Panel formed by CCI suggests hydel profit payments under Kazi formula,KPâ€™s Rs128.6bn annual payment claim endorsed by committee.,2020-01-10T09:15:00,Pakistan,1
659,Judgeâ€™s video case transferred to ATC,The FIA's Counter Terrorism Wing had filed an application seeking the transfer of the case.,2020-01-10T09:30:00,Pakistan,1
660,"Power tariff for tubewells in Islamabad to be revised, National Assembly told",Energy minister assures the assembly that the tariff will be revised by April to give relief to residents.,2020-01-10T09:35:00,Pakistan,1
661,Sikh girl tells court she married of her own free will,Girl's brother claims that his sister is under pressure and needed more time to make a final decision.,2020-01-10T10:17:00,Pakistan,1
662,WHO extends travel restrictions amid polio resurgence in Pakistan,Organisation says there is an urgent need to overhaul the entire leadership and strategy of the anti-polio programme.,2020-01-10T10:12:00,Pakistan,1
663,SHC issues notices to federal authorities on plea against petroleum price hike,The petition was filed by the Pasban Democratic Party through its president.,2020-01-10T09:05:00,Pakistan,1
664,"HIV drug resistance an emerging threat, expert warns","A potentially life-threatening disease, HIV/AIDS, has reached alarming proportions in the country.",2020-01-10T08:58:00,Pakistan,1
665,"Rauf Siddiqui, seven other accused record statements in Baldia factory fire case","Defendants given questionnaires, each containing some 380 queries, to answer.",2020-01-10T08:56:00,Pakistan,1
666,China believes new virus behind mystery pneumonia outbreak,The World Health Organisation has confirmed the preliminary discovery of a new coronavirus in a statement.,2020-01-27T11:50:00,Newspaper,1
667,British lawmakers finally approve historic Brexit deal,House of Commons erupts in cheers after MPs ratified PM Boris Johnsonâ€™s divorce deal with Brussels 330 votes to 231.,2020-01-10T08:53:00,Newspaper,1
668,Bushfires flare again in southern Australia,Soldiers go door-to-door advising residents to leave after a large blaze bears down on South Australian town.,2020-01-10T08:50:00,Newspaper,1
669,"Australia, Russia storm into semi-finals","Russia, spearheaded by world number five Daniil Medvedev, win both their singles to sweep past Argentina.",2020-01-10T09:44:00,Newspaper,1
670,Stokes bats for Test cricket as debate rages over format,"The latest proposal, an effort to tackle the crowded international cricket calendar, has divided players.",2020-01-10T09:41:00,Newspaper,1
671,Finch upbeat as Australia head to India,The two sides face each other in Mumbai on Jan 14.,2020-01-10T09:36:00,Newspaper,1
672,Rohail vows to lead from the front in U-19 World Cup,"""I wish to play to my true potential and lead from the front to help Pakistan win the World Cup,"" he says.",2020-01-10T09:35:00,Newspaper,1
673,"Keep politics out of 2020 Tokyo Games, urges IOC chief","""The mission of the Olympics is to unite and not to divide,"" says Thomas Bach.",2020-01-10T09:32:00,Newspaper,1
674,Chinaâ€™s Liu to sign trade deal in US next week,The signing will cap a nearly two-year spat that threatened to throttle the global economy.,2020-01-10T08:17:00,Newspaper,1
675,"World Bank sees uptick in global growth, but warns of trade risks","In an updated economic outlook, the World Bank forecasts the global economy will grow 2.5 per cent this year.",2020-01-10T08:11:00,Newspaper,1
676,Tractor sales plunge 40pc,"Tractor sales plunge to 15,200 units during the first half year of 2019-20 from 38,000 in the same period last year.",2020-01-10T08:04:00,Newspaper,1
677,Talks resume between FBR and traders,Wide-ranging agreements being hammered out; traders to help locate new tax filers.,2020-01-10T08:01:00,Newspaper,1
678,Suspects start seeking relief after NAB law change,Documents show one dozen accused have filed applications before the Islamabad accountability court seeking acquittals.,2020-01-10T08:40:00,Pakistan,1
679,"Treasury, opposition resume blame game in National Assembly","Govt's claim about economic achievements, the gas shortage and Nankana Sahib incident among the key issues discussed.",2020-01-10T08:24:00,Pakistan,1
680,PAC chief clears all objections on defence purchases without scrutiny,The leniency shown by newly elected PAC Chairman Rana Tanvir perturbs party members.,2020-01-10T08:28:00,Pakistan,1
681,"PM orders overhauling of public diplomacy, information policy",Strategic communications division to be set up for effective projection of national narrative abroad.,2020-01-10T08:12:00,Pakistan,1
682,"US, Iran draw back from brink, but threats show crisis not over",US President Donald Trump's critics accuse him of recklessness in his handling of Iran.,2020-01-10T08:07:00,Newspaper,1
683,ECP summons Bilawal over disparity in assets details,PPP chairman's spokesperson says the notice has not yet been received.,2020-01-10T07:57:00,Newspaper,1
684,Pakistan moves US court to stop over $6bn fine in Reko Diq case,Says enforcing the fine would negate the loan received from the International Monetary Fund last year.,2020-01-10T08:46:00,Newspaper,1
685,"Royals rocked as Harry, Meghan â€˜defy Queenâ€™ in quitting roles",Reports suggest couple went against clear instructions from queen not to go public about future plans at this time.,2020-01-10T11:45:00,Newspaper,1
686,Pakistan peace mission still relevant: Foreign Office,"""Pakistan is an important player in the current situation. It is important for us to contribute towards ensuring peace.""",2020-01-10T07:47:00,Newspaper,1
687,Pakistan not to take part in anyone elseâ€™s war: PM,"""Pakistan has paid a high price in the past by becoming a part of the war on terror,"" says Imran.",2020-01-10T08:16:00,Newspaper,1
688,Sindh human rights secretary facing corruption case goes missing,"The senior bureaucrat had left his Karachi residence for his office but did not return home, police say quoting family.",2020-01-11T22:22:00,Pakistan,1
689,Indian protesters condemn Modi visit as citizenship law demos rage,Thousands of angry protesters take to the streets to tell Modi he is unwelcome in Kolkata.,2020-01-11T21:32:00,World,1
690,"Karzai calls on Nawaz in London, says 'happy to see him in good health'","""On my visits to Pakistan and on his visits to Afghanistan, he's been extremely kind,"" ex-Afghan president says.",2020-01-11T21:08:00,,1
691,"'Bail does not mean you have been acquitted,' Awan tells Rana Sanaullah","Govt spokesperson asks PML-N leader to ""stop using the Holy Quran for your publicity and to proclaim innocence"".",2020-01-11T21:09:00,Pakistan,1
692,Mansha Pasha and Junaid Khan's Kahay Dil Jidher just released a teaser trailer,The upcoming flick stars Pasha as a journalist on a mission and Khan in the role of a fearless cop.,2020-01-11T17:06:00,Pakistan,1
693,ISPR dismisses Indian army chief's statement to undertake action across LoC as 'routine rhetoric',"""Pakistan Armed Forces are fully prepared to respond to any act of Indian aggression,"" says military's media wing.",2020-01-11T19:52:00,World,1
694,Eman Suleman's wedding festivities have kicked off,"And they're exactly how we thought they'd be: simple and small, with family, friends and friends like family.",2020-01-11T15:52:00,Pakistan,1
695,Dr. Alex Karev is hanging up his scrubs and leaving Grey's Anatomy,Greyâ€™s Anatomy has said goodbye to one of the long-running medical dramaâ€™s original cast members â€” Justin Chambers.,2020-01-11T15:32:00,World,1
696,We scope out the best food at Karachi Eat 2020 so you don't have to,Here's which food items will make braving the cold to attend the festival worth your while.,2020-01-11T14:21:00,Pakistan,1
697,Contentious citizenship law comes into effect in India even as citizens rage,Notification issued late last night announces that provisions of Citizenship Amendment Act have come into effect.,2020-01-11T19:49:00,World,1
698,India's road-block women vow to fight on against citizenship law,"Women protesters sing the US civil rights anthem ""We Shall Overcome"" and chant against the Citizenship Amendment Act.",2020-01-11T13:46:00,World,1
699,US rejects Iraq request to discuss troop withdrawal,"Pompeo says US troops' mission in Iraq ""very clear"" â€“ training local forces and fighting militant Islamic State group.",2020-01-11T13:42:00,World,1
700,"Punishment, compensation demanded for plane downed by Iran","Russia says Iran must â€œlearn lessonsâ€ from the disaster, Canada and Ukraine demand ""justice"".",2020-01-11T12:55:00,World,1
701,"Qaboos, the Sultan who shielded Oman from region's turmoil","Qaboos had deposed his father in a palace coup, pledging ""a new era"" for the nation.",2020-01-11T20:48:00,World,1
702,North Korea receives birthday greetings for Kim from Trump,Pyongyang says birthday greetings do not mean North Korea will return to negotiating table.,2020-01-11T11:52:00,World,1
703,"Has Bollywood found its political voice, thanks to Deepika Padukone?","In an age ruled by social media, even movie stars are not insulated from the issues that matter to their fans.",2020-01-11T11:45:00,World,1
704,Editorial: Time to declare a polio emergency,"In a mere matter of months, yearsâ€™ worth of progress towards eradicating poliovirus in Pakistan has been reversed",2020-01-11T11:32:00,,1
705,"For the US, what country is better than Iran to serve as a punching bag?",Perhaps Iranians will remember the old adage: revenge is a dish best served cold.,2020-01-11T11:32:00,World,1
706,"PM Imran demands 'immediate report' on Quetta blast, hails martyred DSP as 'brave and exemplary' officer","A deadly blast took place in a Quetta mosque on Friday, killing 15 people.",2020-01-11T11:45:00,Pakistan,1
707,US issues travel alert for polio-endemic Asian countries including Pakistan,Level 2 guidelines require visitors to show proof of polio vaccination before traveling to the US.,2020-01-11T11:19:00,Pakistan,1
